Graph name;|V|;|E|;|pins|;Number of parts;Imbalance;alg_dist;zoltan;patoh;hmetis
freeFlyingRobot_14;5958;5957;23434;2;1.03;25.0;25.0;25.0;615.0
freeFlyingRobot_14;5958;5957;23434;2;1.05;25.0;25.0;25.0;599.0
freeFlyingRobot_14;5958;5957;23434;2;1.1;25.0;25.0;25.0;615.0
freeFlyingRobot_14;5958;5957;23434;32;1.03;459.0;486.0;527.0;2272.0
freeFlyingRobot_14;5958;5957;23434;32;1.05;457.0;474.0;525.0;2243.0
freeFlyingRobot_14;5958;5957;23434;32;1.1;464.0;453.0;508.0;2271.0
freeFlyingRobot_14;5958;5957;23434;4;1.03;49.0;49.0;49.0;978.0
freeFlyingRobot_14;5958;5957;23434;4;1.05;49.0;49.0;49.0;971.0
freeFlyingRobot_14;5958;5957;23434;4;1.1;49.0;49.0;49.0;971.0
freeFlyingRobot_14;5958;5957;23434;64;1.03;805.0;797.0;935.0;2914.0
freeFlyingRobot_14;5958;5957;23434;64;1.05;790.0;802.0;978.0;2869.0
freeFlyingRobot_14;5958;5957;23434;64;1.1;760.0;779.0;930.0;2809.0
freeFlyingRobot_14;5958;5957;23434;8;1.03;97.0;97.0;147.0;1280.0
freeFlyingRobot_14;5958;5957;23434;8;1.05;113.0;97.0;130.0;1275.0
freeFlyingRobot_14;5958;5957;23434;8;1.1;97.0;97.0;123.0;1269.0
freeFlyingRobot_15;6038;6037;23498;128;1.03;1085.0;1105.0;1363.0;3505.0
freeFlyingRobot_15;6038;6037;23498;128;1.05;1107.0;1108.0;1335.0;3426.0
freeFlyingRobot_15;6038;6037;23498;128;1.1;1104.0;1093.0;1344.0;3376.0
freeFlyingRobot_15;6038;6037;23498;16;1.03;217.0;217.0;254.0;1690.0
freeFlyingRobot_15;6038;6037;23498;16;1.05;217.0;217.0;218.0;1656.0
freeFlyingRobot_15;6038;6037;23498;16;1.1;217.0;217.0;217.0;1637.0
freeFlyingRobot_15;6038;6037;23498;2;1.03;25.0;25.0;25.0;635.0
freeFlyingRobot_15;6038;6037;23498;2;1.05;25.0;25.0;25.0;635.0
freeFlyingRobot_15;6038;6037;23498;2;1.1;25.0;25.0;25.0;635.0
freeFlyingRobot_15;6038;6037;23498;32;1.03;465.0;473.0;513.0;2303.0
freeFlyingRobot_15;6038;6037;23498;32;1.05;465.0;468.0;529.0;2296.0
freeFlyingRobot_15;6038;6037;23498;32;1.1;459.0;448.0;514.0;2250.0
freeFlyingRobot_15;6038;6037;23498;4;1.03;49.0;49.0;49.0;987.0
freeFlyingRobot_15;6038;6037;23498;4;1.05;49.0;49.0;49.0;983.0
freeFlyingRobot_15;6038;6037;23498;4;1.1;49.0;49.0;49.0;983.0
freeFlyingRobot_15;6038;6037;23498;64;1.03;794.0;810.0;985.0;2917.0
freeFlyingRobot_15;6038;6037;23498;64;1.05;796.0;781.0;945.0;2895.0
freeFlyingRobot_15;6038;6037;23498;64;1.1;784.0;786.0;971.0;2829.0
freeFlyingRobot_15;6038;6037;23498;8;1.03;97.0;97.0;121.0;1300.0
freeFlyingRobot_15;6038;6037;23498;8;1.05;97.0;97.0;97.0;1295.0
freeFlyingRobot_15;6038;6037;23498;8;1.1;97.0;97.0;97.0;1290.0
freeFlyingRobot_16;6078;6077;23824;128;1.03;1139.0;1155.0;1329.0;3520.0
freeFlyingRobot_16;6078;6077;23824;128;1.05;1119.0;1128.0;1385.0;3445.0
freeFlyingRobot_16;6078;6077;23824;128;1.1;1107.0;1088.0;1358.0;3388.0
freeFlyingRobot_16;6078;6077;23824;16;1.03;217.0;217.0;243.0;1699.0
freeFlyingRobot_16;6078;6077;23824;16;1.05;217.0;217.0;264.0;1682.0
freeFlyingRobot_16;6078;6077;23824;16;1.1;217.0;204.0;223.0;1685.0
freeFlyingRobot_16;6078;6077;23824;2;1.03;25.0;25.0;25.0;627.0
freeFlyingRobot_16;6078;6077;23824;2;1.05;25.0;25.0;25.0;635.0
freeFlyingRobot_16;6078;6077;23824;2;1.1;25.0;25.0;25.0;619.0
freeFlyingRobot_16;6078;6077;23824;32;1.03;485.0;469.0;494.0;2318.0
freeFlyingRobot_16;6078;6077;23824;32;1.05;466.0;453.0;570.0;2294.0
freeFlyingRobot_16;6078;6077;23824;32;1.1;457.0;453.0;537.0;2266.0
freeFlyingRobot_16;6078;6077;23824;4;1.03;49.0;49.0;73.0;995.0
freeFlyingRobot_16;6078;6077;23824;4;1.05;49.0;49.0;49.0;991.0
freeFlyingRobot_16;6078;6077;23824;4;1.1;49.0;49.0;49.0;987.0
freeFlyingRobot_16;6078;6077;23824;64;1.03;807.0;816.0;980.0;2972.0
freeFlyingRobot_16;6078;6077;23824;64;1.05;792.0;810.0;980.0;2927.0
freeFlyingRobot_16;6078;6077;23824;64;1.1;782.0;782.0;963.0;2878.0
freeFlyingRobot_16;6078;6077;23824;8;1.03;97.0;97.0;127.0;1307.0
freeFlyingRobot_16;6078;6077;23824;8;1.05;97.0;97.0;121.0;1305.0
freeFlyingRobot_16;6078;6077;23824;8;1.1;97.0;97.0;97.0;1300.0
freeFlyingRobot_2;1338;1337;6199;128;1.03;458.0;448.0;529.0;1068.0
freeFlyingRobot_2;1338;1337;6199;128;1.05;449.0;452.0;522.0;1061.0
freeFlyingRobot_2;1338;1337;6199;128;1.1;440.0;433.0;553.0;1042.0
freeFlyingRobot_2;1338;1337;6199;16;1.03;196.0;193.0;227.0;681.0
freeFlyingRobot_2;1338;1337;6199;16;1.05;183.0;187.0;229.0;653.0
freeFlyingRobot_2;1338;1337;6199;16;1.1;186.0;185.0;243.0;654.0
freeFlyingRobot_2;1338;1337;6199;2;1.03;25.0;25.0;25.0;168.0
freeFlyingRobot_2;1338;1337;6199;2;1.05;25.0;25.0;25.0;159.0
freeFlyingRobot_2;1338;1337;6199;2;1.1;25.0;25.0;25.0;155.0
freeFlyingRobot_2;1338;1337;6199;32;1.03;267.0;271.0;334.0;813.0
freeFlyingRobot_2;1338;1337;6199;32;1.05;284.0;269.0;318.0;822.0
freeFlyingRobot_2;1338;1337;6199;32;1.1;270.0;270.0;315.0;800.0
freeFlyingRobot_2;1338;1337;6199;4;1.03;52.0;49.0;52.0;347.0
freeFlyingRobot_2;1338;1337;6199;4;1.05;55.0;52.0;49.0;336.0
freeFlyingRobot_2;1338;1337;6199;4;1.1;42.0;42.0;49.0;313.0
freeFlyingRobot_2;1338;1337;6199;64;1.03;327.0;335.0;373.0;972.0
freeFlyingRobot_2;1338;1337;6199;64;1.05;335.0;331.0;385.0;966.0
freeFlyingRobot_2;1338;1337;6199;64;1.1;327.0;338.0;370.0;939.0
freeFlyingRobot_2;1338;1337;6199;8;1.03;113.0;119.0;130.0;506.0
freeFlyingRobot_2;1338;1337;6199;8;1.05;111.0;113.0;131.0;497.0
freeFlyingRobot_2;1338;1337;6199;8;1.1;108.0;105.0;137.0;497.0
freeFlyingRobot_3;1718;1717;6974;128;1.03;478.0;494.0;538.0;1269.0
freeFlyingRobot_3;1718;1717;6974;128;1.05;461.0;456.0;539.0;1249.0
freeFlyingRobot_3;1718;1717;6974;128;1.1;453.0;451.0;559.0;1249.0
freeFlyingRobot_3;1718;1717;6974;16;1.03;207.0;203.0;272.0;779.0
freeFlyingRobot_3;1718;1717;6974;16;1.05;201.0;200.0;259.0;768.0
freeFlyingRobot_3;1718;1717;6974;16;1.1;189.0;199.0;241.0;765.0
freeFlyingRobot_3;1718;1717;6974;2;1.03;25.0;25.0;25.0;199.0
freeFlyingRobot_3;1718;1717;6974;2;1.05;25.0;25.0;25.0;199.0
freeFlyingRobot_3;1718;1717;6974;2;1.1;25.0;25.0;25.0;192.0
freeFlyingRobot_3;1718;1717;6974;32;1.03;295.0;292.0;357.0;942.0
freeFlyingRobot_3;1718;1717;6974;32;1.05;289.0;291.0;357.0;943.0
freeFlyingRobot_3;1718;1717;6974;32;1.1;286.0;280.0;349.0;905.0
freeFlyingRobot_3;1718;1717;6974;4;1.03;49.0;49.0;49.0;381.0
freeFlyingRobot_3;1718;1717;6974;4;1.05;49.0;49.0;49.0;389.0
freeFlyingRobot_3;1718;1717;6974;4;1.1;49.0;49.0;49.0;381.0
freeFlyingRobot_3;1718;1717;6974;64;1.03;387.0;391.0;458.0;1121.0
freeFlyingRobot_3;1718;1717;6974;64;1.05;381.0;386.0;460.0;1095.0
freeFlyingRobot_3;1718;1717;6974;64;1.1;373.0;375.0;455.0;1083.0
freeFlyingRobot_3;1718;1717;6974;8;1.03;114.0;118.0;135.0;579.0
freeFlyingRobot_3;1718;1717;6974;8;1.05;119.0;117.0;135.0;575.0
freeFlyingRobot_3;1718;1717;6974;8;1.1;111.0;109.0;141.0;554.0
freeFlyingRobot_4;2358;2357;9814;128;1.03;643.0;635.0;702.0;1720.0
freeFlyingRobot_4;2358;2357;9814;128;1.05;602.0;602.0;701.0;1653.0
freeFlyingRobot_4;2358;2357;9814;128;1.1;586.0;591.0;655.0;1614.0
freeFlyingRobot_4;2358;2357;9814;16;1.03;246.0;249.0;303.0;969.0
freeFlyingRobot_4;2358;2357;9814;16;1.05;242.0;231.0;306.0;967.0
freeFlyingRobot_4;2358;2357;9814;16;1.1;242.0;233.0;299.0;945.0
freeFlyingRobot_4;2358;2357;9814;2;1.03;25.0;25.0;25.0;263.0
freeFlyingRobot_4;2358;2357;9814;2;1.05;25.0;25.0;31.0;263.0
freeFlyingRobot_4;2358;2357;9814;2;1.1;25.0;25.0;25.0;263.0
freeFlyingRobot_4;2358;2357;9814;32;1.03;353.0;365.0;467.0;1217.0
freeFlyingRobot_4;2358;2357;9814;32;1.05;348.0;363.0;479.0;1190.0
freeFlyingRobot_4;2358;2357;9814;32;1.1;338.0;340.0;426.0;1169.0
freeFlyingRobot_4;2358;2357;9814;4;1.03;49.0;49.0;56.0;449.0
freeFlyingRobot_4;2358;2357;9814;4;1.05;49.0;49.0;49.0;449.0
freeFlyingRobot_4;2358;2357;9814;4;1.1;49.0;49.0;49.0;453.0
freeFlyingRobot_4;2358;2357;9814;64;1.03;499.0;494.0;570.0;1495.0
freeFlyingRobot_4;2358;2357;9814;64;1.05;483.0;493.0;572.0;1463.0
freeFlyingRobot_4;2358;2357;9814;64;1.1;477.0;469.0;569.0;1414.0
freeFlyingRobot_4;2358;2357;9814;8;1.03;118.0;107.0;127.0;733.0
freeFlyingRobot_4;2358;2357;9814;8;1.05;112.0;107.0;127.0;707.0
freeFlyingRobot_4;2358;2357;9814;8;1.1;101.0;103.0;111.0;706.0
freeFlyingRobot_5;2878;2877;13152;128;1.03;727.0;720.0;834.0;2018.0
freeFlyingRobot_5;2878;2877;13152;128;1.05;724.0;729.0;870.0;2026.0
freeFlyingRobot_5;2878;2877;13152;128;1.1;719.0;723.0;782.0;1976.0
freeFlyingRobot_5;2878;2877;13152;16;1.03;292.0;295.0;386.0;1177.0
freeFlyingRobot_5;2878;2877;13152;16;1.05;295.0;296.0;376.0;1150.0
freeFlyingRobot_5;2878;2877;13152;16;1.1;281.0;277.0;365.0;1140.0
freeFlyingRobot_5;2878;2877;13152;2;1.03;25.0;25.0;25.0;319.0
freeFlyingRobot_5;2878;2877;13152;2;1.05;25.0;25.0;25.0;308.0
freeFlyingRobot_5;2878;2877;13152;2;1.1;25.0;25.0;25.0;303.0
freeFlyingRobot_5;2878;2877;13152;32;1.03;406.0;438.0;582.0;1481.0
freeFlyingRobot_5;2878;2877;13152;32;1.05;422.0;417.0;561.0;1442.0
freeFlyingRobot_5;2878;2877;13152;32;1.1;403.0;416.0;523.0;1410.0
freeFlyingRobot_5;2878;2877;13152;4;1.03;61.0;61.0;126.0;542.0
freeFlyingRobot_5;2878;2877;13152;4;1.05;59.0;59.0;85.0;541.0
freeFlyingRobot_5;2878;2877;13152;4;1.1;49.0;49.0;64.0;533.0
freeFlyingRobot_5;2878;2877;13152;64;1.03;582.0;589.0;709.0;1788.0
freeFlyingRobot_5;2878;2877;13152;64;1.05;577.0;586.0;683.0;1737.0
freeFlyingRobot_5;2878;2877;13152;64;1.1;566.0;574.0;695.0;1708.0
freeFlyingRobot_5;2878;2877;13152;8;1.03;128.0;128.0;191.0;875.0
freeFlyingRobot_5;2878;2877;13152;8;1.05;129.0;127.0;206.0;845.0
freeFlyingRobot_5;2878;2877;13152;8;1.1;123.0;131.0;147.0;834.0
freeFlyingRobot_6;3358;3357;14520;128;1.03;803.0;798.0;911.0;2234.0
freeFlyingRobot_6;3358;3357;14520;128;1.05;779.0;779.0;913.0;2238.0
freeFlyingRobot_6;3358;3357;14520;128;1.1;776.0;791.0;912.0;2187.0
freeFlyingRobot_6;3358;3357;14520;16;1.03;268.0;270.0;332.0;1265.0
freeFlyingRobot_6;3358;3357;14520;16;1.05;269.0;272.0;309.0;1231.0
freeFlyingRobot_6;3358;3357;14520;16;1.1;261.0;253.0;309.0;1219.0
freeFlyingRobot_6;3358;3357;14520;2;1.03;25.0;25.0;25.0;358.0
freeFlyingRobot_6;3358;3357;14520;2;1.05;25.0;25.0;25.0;355.0
freeFlyingRobot_6;3358;3357;14520;2;1.1;25.0;25.0;25.0;355.0
freeFlyingRobot_6;3358;3357;14520;32;1.03;448.0;443.0;562.0;1588.0
freeFlyingRobot_6;3358;3357;14520;32;1.05;434.0;432.0;571.0;1584.0
freeFlyingRobot_6;3358;3357;14520;32;1.1;425.0;438.0;524.0;1565.0
freeFlyingRobot_6;3358;3357;14520;4;1.03;65.0;63.0;70.0;611.0
freeFlyingRobot_6;3358;3357;14520;4;1.05;61.0;63.0;73.0;600.0
freeFlyingRobot_6;3358;3357;14520;4;1.1;54.0;58.0;73.0;599.0
freeFlyingRobot_6;3358;3357;14520;64;1.03;629.0;628.0;749.0;1950.0
freeFlyingRobot_6;3358;3357;14520;64;1.05;624.0;634.0;793.0;1935.0
freeFlyingRobot_6;3358;3357;14520;64;1.1;589.0;616.0;737.0;1888.0
freeFlyingRobot_6;3358;3357;14520;8;1.03;133.0;130.0;150.0;896.0
freeFlyingRobot_6;3358;3357;14520;8;1.05;130.0;127.0;147.0;889.0
freeFlyingRobot_6;3358;3357;14520;8;1.1;120.0;124.0;147.0;880.0
freeFlyingRobot_7;3918;3917;16696;128;1.03;897.0;881.0;995.0;2577.0
freeFlyingRobot_7;3918;3917;16696;128;1.05;884.0;882.0;1019.0;2522.0
freeFlyingRobot_7;3918;3917;16696;128;1.1;865.0;880.0;997.0;2478.0
freeFlyingRobot_7;3918;3917;16696;16;1.03;259.0;255.0;305.0;1343.0
freeFlyingRobot_7;3918;3917;16696;16;1.05;243.0;255.0;289.0;1322.0
freeFlyingRobot_7;3918;3917;16696;16;1.1;245.0;249.0;306.0;1323.0
freeFlyingRobot_7;3918;3917;16696;2;1.03;25.0;25.0;25.0;411.0
freeFlyingRobot_7;3918;3917;16696;2;1.05;25.0;25.0;25.0;406.0
freeFlyingRobot_7;3918;3917;16696;2;1.1;25.0;25.0;25.0;419.0
freeFlyingRobot_7;3918;3917;16696;32;1.03;466.0;483.0;623.0;1759.0
freeFlyingRobot_7;3918;3917;16696;32;1.05;462.0;469.0;561.0;1734.0
freeFlyingRobot_7;3918;3917;16696;32;1.1;445.0;452.0;573.0;1722.0
freeFlyingRobot_7;3918;3917;16696;4;1.03;49.0;49.0;79.0;675.0
freeFlyingRobot_7;3918;3917;16696;4;1.05;49.0;49.0;73.0;671.0
freeFlyingRobot_7;3918;3917;16696;4;1.1;49.0;49.0;52.0;671.0
freeFlyingRobot_7;3918;3917;16696;64;1.03;675.0;684.0;814.0;2163.0
freeFlyingRobot_7;3918;3917;16696;64;1.05;658.0;671.0;829.0;2162.0
freeFlyingRobot_7;3918;3917;16696;64;1.1;646.0;665.0;791.0;2099.0
freeFlyingRobot_7;3918;3917;16696;8;1.03;121.0;120.0;121.0;933.0
freeFlyingRobot_7;3918;3917;16696;8;1.05;119.0;119.0;127.0;924.0
freeFlyingRobot_7;3918;3917;16696;8;1.1;119.0;119.0;139.0;938.0
freeFlyingRobot_8;4398;4397;18796;128;1.03;980.0;987.0;1125.0;2791.0
freeFlyingRobot_8;4398;4397;18796;128;1.05;966.0;962.0;1118.0;2755.0
freeFlyingRobot_8;4398;4397;18796;128;1.1;941.0;951.0;1101.0;2703.0
freeFlyingRobot_8;4398;4397;18796;16;1.03;248.0;251.0;326.0;1418.0
freeFlyingRobot_8;4398;4397;18796;16;1.05;248.0;249.0;294.0;1393.0
freeFlyingRobot_8;4398;4397;18796;16;1.1;249.0;243.0;303.0;1396.0
freeFlyingRobot_8;4398;4397;18796;2;1.03;25.0;25.0;25.0;459.0
freeFlyingRobot_8;4398;4397;18796;2;1.05;25.0;25.0;25.0;467.0
freeFlyingRobot_8;4398;4397;18796;2;1.1;25.0;25.0;25.0;451.0
freeFlyingRobot_8;4398;4397;18796;32;1.03;488.0;494.0;616.0;1926.0
freeFlyingRobot_8;4398;4397;18796;32;1.05;477.0;495.0;589.0;1903.0
freeFlyingRobot_8;4398;4397;18796;32;1.1;472.0;464.0;581.0;1859.0
freeFlyingRobot_8;4398;4397;18796;4;1.03;49.0;49.0;54.0;747.0
freeFlyingRobot_8;4398;4397;18796;4;1.05;49.0;49.0;73.0;742.0
freeFlyingRobot_8;4398;4397;18796;4;1.1;49.0;49.0;49.0;739.0
freeFlyingRobot_8;4398;4397;18796;64;1.03;722.0;738.0;897.0;2416.0
freeFlyingRobot_8;4398;4397;18796;64;1.05;710.0;709.0;879.0;2337.0
freeFlyingRobot_8;4398;4397;18796;64;1.1;690.0;698.0;871.0;2315.0
freeFlyingRobot_8;4398;4397;18796;8;1.03;103.0;106.0;126.0;1020.0
freeFlyingRobot_8;4398;4397;18796;8;1.05;97.0;97.0;122.0;1014.0
freeFlyingRobot_8;4398;4397;18796;8;1.1;97.0;97.0;99.0;1011.0
freeFlyingRobot_9;4778;4777;21413;128;1.03;1048.0;1031.0;1217.0;3021.0
freeFlyingRobot_9;4778;4777;21413;128;1.05;1029.0;1016.0;1183.0;2968.0
freeFlyingRobot_9;4778;4777;21413;128;1.1;1012.0;1013.0;1147.0;2911.0
freeFlyingRobot_9;4778;4777;21413;16;1.03;273.0;275.0;314.0;1532.0
freeFlyingRobot_9;4778;4777;21413;16;1.05;270.0;265.0;340.0;1511.0
freeFlyingRobot_9;4778;4777;21413;16;1.1;261.0;263.0;313.0;1502.0
freeFlyingRobot_9;4778;4777;21413;2;1.03;25.0;25.0;25.0;499.0
freeFlyingRobot_9;4778;4777;21413;2;1.05;25.0;25.0;25.0;487.0
freeFlyingRobot_9;4778;4777;21413;2;1.1;25.0;25.0;25.0;499.0
freeFlyingRobot_9;4778;4777;21413;32;1.03;519.0;521.0;609.0;2097.0
freeFlyingRobot_9;4778;4777;21413;32;1.05;516.0;526.0;649.0;2055.0
freeFlyingRobot_9;4778;4777;21413;32;1.1;500.0;507.0;618.0;2059.0
freeFlyingRobot_9;4778;4777;21413;4;1.03;49.0;49.0;64.0;803.0
freeFlyingRobot_9;4778;4777;21413;4;1.05;49.0;49.0;49.0;799.0
freeFlyingRobot_9;4778;4777;21413;4;1.1;49.0;49.0;49.0;799.0
freeFlyingRobot_9;4778;4777;21413;64;1.03;781.0;781.0;935.0;2606.0
freeFlyingRobot_9;4778;4777;21413;64;1.05;770.0;778.0;946.0;2572.0
freeFlyingRobot_9;4778;4777;21413;64;1.1;744.0;759.0;958.0;2509.0
freeFlyingRobot_9;4778;4777;21413;8;1.03;126.0;128.0;157.0;1099.0
freeFlyingRobot_9;4778;4777;21413;8;1.05;122.0;121.0;136.0;1098.0
freeFlyingRobot_9;4778;4777;21413;8;1.1;100.0;100.0;117.0;1103.0
fxm2-16;7335;3900;32972;128;1.03;1194.0;1186.0;1297.0;1133.0
fxm2-16;7335;3900;32972;128;1.05;1189.0;1201.0;1283.0;1136.0
fxm2-16;7335;3900;32972;128;1.1;1147.0;1170.0;1267.0;1083.0
fxm2-16;7335;3900;32972;16;1.03;213.0;210.0;205.0;153.0
fxm2-16;7335;3900;32972;16;1.05;193.0;217.0;215.0;153.0
fxm2-16;7335;3900;32972;16;1.1;202.0;200.0;183.0;151.0
fxm2-16;7335;3900;32972;2;1.03;72.0;72.0;72.0;72.0
fxm2-16;7335;3900;32972;2;1.05;72.0;72.0;72.0;72.0
fxm2-16;7335;3900;32972;2;1.1;68.0;68.0;68.0;72.0
fxm2-16;7335;3900;32972;32;1.03;264.0;281.0;316.0;231.0
fxm2-16;7335;3900;32972;32;1.05;262.0;290.0;286.0;233.0
fxm2-16;7335;3900;32972;32;1.1;270.0;307.0;260.0;231.0
fxm2-16;7335;3900;32972;4;1.03;119.0;122.0;124.0;115.0
fxm2-16;7335;3900;32972;4;1.05;119.0;121.0;123.0;113.0
fxm2-16;7335;3900;32972;4;1.1;108.0;112.0;112.0;108.0
fxm2-16;7335;3900;32972;64;1.03;627.0;650.0;742.0;623.0
fxm2-16;7335;3900;32972;64;1.05;620.0;663.0;686.0;628.0
fxm2-16;7335;3900;32972;64;1.1;604.0;635.0;668.0;631.0
fxm2-16;7335;3900;32972;8;1.03;169.0;170.0;182.0;138.0
fxm2-16;7335;3900;32972;8;1.05;167.0;166.0;161.0;138.0
fxm2-16;7335;3900;32972;8;1.1;167.0;159.0;140.0;138.0
fxm2-6;2845;1520;12812;128;1.03;681.0;680.0;807.0;718.0
fxm2-6;2845;1520;12812;128;1.05;642.0;659.0;780.0;711.0
fxm2-6;2845;1520;12812;128;1.1;642.0;641.0;808.0;683.0
fxm2-6;2845;1520;12812;16;1.03;105.0;107.0;143.0;106.0
fxm2-6;2845;1520;12812;16;1.05;123.0;100.0;133.0;101.0
fxm2-6;2845;1520;12812;16;1.1;94.0;115.0;136.0;101.0
fxm2-6;2845;1520;12812;2;1.03;32.0;32.0;32.0;32.0
fxm2-6;2845;1520;12812;2;1.05;30.0;31.0;32.0;30.0
fxm2-6;2845;1520;12812;2;1.1;27.0;27.0;27.0;27.0
fxm2-6;2845;1520;12812;32;1.03;298.0;312.0;368.0;323.0
fxm2-6;2845;1520;12812;32;1.05;290.0;300.0;353.0;305.0
fxm2-6;2845;1520;12812;32;1.1;297.0;295.0;332.0;308.0
fxm2-6;2845;1520;12812;4;1.03;52.0;56.0;60.0;51.0
fxm2-6;2845;1520;12812;4;1.05;54.0;57.0;52.0;52.0
fxm2-6;2845;1520;12812;4;1.1;49.0;54.0;51.0;51.0
fxm2-6;2845;1520;12812;64;1.03;496.0;495.0;587.0;522.0
fxm2-6;2845;1520;12812;64;1.05;488.0;495.0;559.0;504.0
fxm2-6;2845;1520;12812;64;1.1;482.0;483.0;569.0;492.0
fxm2-6;2845;1520;12812;8;1.03;79.0;79.0;90.0;81.0
fxm2-6;2845;1520;12812;8;1.05;80.0;80.0;95.0;81.0
fxm2-6;2845;1520;12812;8;1.1;76.0;80.0;86.0;80.0
fxm3_6;12625;6200;57722;128;1.03;1513.0;1498.0;1470.0;3137.0
fxm3_6;12625;6200;57722;128;1.05;1488.0;1486.0;1483.0;3088.0
fxm3_6;12625;6200;57722;128;1.1;1451.0;1452.0;1447.0;3039.0
fxm3_6;12625;6200;57722;16;1.03;262.0;276.0;296.0;790.0
fxm3_6;12625;6200;57722;16;1.05;267.0;285.0;310.0;784.0
fxm3_6;12625;6200;57722;16;1.1;249.0;264.0;303.0;783.0
fxm3_6;12625;6200;57722;2;1.03;38.0;27.0;47.0;129.0
fxm3_6;12625;6200;57722;2;1.05;37.0;27.0;47.0;122.0
fxm3_6;12625;6200;57722;2;1.1;27.0;27.0;39.0;122.0
fxm3_6;12625;6200;57722;32;1.03;369.0;398.0;441.0;1122.0
fxm3_6;12625;6200;57722;32;1.05;361.0;394.0;431.0;1134.0
fxm3_6;12625;6200;57722;32;1.1;352.0;380.0;419.0;1113.0
fxm3_6;12625;6200;57722;4;1.03;85.0;94.0;106.0;278.0
fxm3_6;12625;6200;57722;4;1.05;84.0;90.0;104.0;291.0
fxm3_6;12625;6200;57722;4;1.1;80.0;83.0;99.0;291.0
fxm3_6;12625;6200;57722;64;1.03;541.0;562.0;580.0;1413.0
fxm3_6;12625;6200;57722;64;1.05;480.0;545.0;561.0;1327.0
fxm3_6;12625;6200;57722;64;1.1;472.0;525.0;523.0;1278.0
fxm3_6;12625;6200;57722;8;1.03;164.0;168.0;171.0;505.0
fxm3_6;12625;6200;57722;8;1.05;155.0;161.0;184.0;500.0
fxm3_6;12625;6200;57722;8;1.1;135.0;141.0;163.0;488.0
ge;16369;10099;44825;128;1.03;1962.0;2084.0;2437.0;1991.0
ge;16369;10099;44825;128;1.05;1938.0;2072.0;2453.0;1965.0
ge;16369;10099;44825;128;1.1;1854.0;1954.0;2338.0;1952.0
ge;16369;10099;44825;16;1.03;563.0;639.0;761.0;591.0
ge;16369;10099;44825;16;1.05;529.0;666.0;753.0;572.0
ge;16369;10099;44825;16;1.1;540.0;620.0;714.0;558.0
ge;16369;10099;44825;2;1.03;148.0;185.0;160.0;138.0
ge;16369;10099;44825;2;1.05;137.0;145.0;133.0;138.0
ge;16369;10099;44825;2;1.1;126.0;132.0;128.0;126.0
ge;16369;10099;44825;32;1.03;717.0;807.0;1006.0;778.0
ge;16369;10099;44825;32;1.05;688.0;795.0;1040.0;782.0
ge;16369;10099;44825;32;1.1;678.0;786.0;949.0;777.0
ge;16369;10099;44825;4;1.03;270.0;293.0;289.0;250.0
ge;16369;10099;44825;4;1.05;259.0;297.0;314.0;245.0
ge;16369;10099;44825;4;1.1;245.0;258.0;292.0;232.0
ge;16369;10099;44825;64;1.03;1105.0;1183.0;1553.0;1236.0
ge;16369;10099;44825;64;1.05;1066.0;1155.0;1495.0;1219.0
ge;16369;10099;44825;64;1.1;1013.0;1109.0;1466.0;1215.0
ge;16369;10099;44825;8;1.03;414.0;483.0;514.0;419.0
ge;16369;10099;44825;8;1.05;435.0;486.0;517.0;390.0
ge;16369;10099;44825;8;1.1;396.0;443.0;502.0;393.0
gemat1;10595;4928;42441;128;1.03;1443.0;1508.0;1483.0;1305.0
gemat1;10595;4928;42441;128;1.05;1460.0;1474.0;1449.0;1287.0
gemat1;10595;4928;42441;128;1.1;1424.0;1455.0;1424.0;1270.0
gemat1;10595;4928;42441;16;1.03;317.0;336.0;409.0;317.0
gemat1;10595;4928;42441;16;1.05;301.0;335.0;357.0;315.0
gemat1;10595;4928;42441;16;1.1;295.0;301.0;343.0;317.0
gemat1;10595;4928;42441;2;1.03;41.0;37.0;35.0;35.0
gemat1;10595;4928;42441;2;1.05;37.0;37.0;35.0;35.0
gemat1;10595;4928;42441;2;1.1;35.0;37.0;35.0;35.0
gemat1;10595;4928;42441;32;1.03;519.0;540.0;599.0;519.0
gemat1;10595;4928;42441;32;1.05;501.0;530.0;617.0;527.0
gemat1;10595;4928;42441;32;1.1;480.0;509.0;587.0;525.0
gemat1;10595;4928;42441;4;1.03;73.0;73.0;85.0;67.0
gemat1;10595;4928;42441;4;1.05;71.0;73.0;73.0;67.0
gemat1;10595;4928;42441;4;1.1;73.0;69.0;67.0;67.0
gemat1;10595;4928;42441;64;1.03;853.0;866.0;1055.0;862.0
gemat1;10595;4928;42441;64;1.05;839.0;849.0;1030.0;855.0
gemat1;10595;4928;42441;64;1.1;806.0;828.0;940.0;851.0
gemat1;10595;4928;42441;8;1.03;167.0;185.0;185.0;151.0
gemat1;10595;4928;42441;8;1.05;161.0;161.0;197.0;165.0
gemat1;10595;4928;42441;8;1.1;151.0;155.0;177.0;165.0
gemat11;4929;4929;33185;128;1.03;1424.0;1434.0;1633.0;1365.0
gemat11;4929;4929;33185;128;1.05;1398.0;1386.0;1572.0;1325.0
gemat11;4929;4929;33185;128;1.1;1315.0;1347.0;1542.0;1263.0
gemat11;4929;4929;33185;16;1.03;338.0;326.0;382.0;302.0
